id,name,price,original_price,discount,discount_rate,rating_average,review_count,short_description,all_time_quantity_sold,authors,categories,publisher_vn,book_cover,number_of_page,manufacturer
84970841,Men Chase Women Choose - Chuyện Tình Yêu Bạn Biết Được Bao Nhiêu?,78480,109000,30520,28,5.0,66,"ĐÀN ÔNG THEO ĐUỔI, PHỤ NỮ LỰA CHỌN - ĐỪNG NHẦM VAI!""Làm sao để người ấy chết mê chết mệt tôi?Làm sao để người ấy không thể dứt bỏ tôi được?""Khi bạn hiểu được cách mà tình yêu vận hành dưới góc độ kho...",567,['Dawn Maslar'],Sách tiếng Việt,Skybooks,Bìa mềm,288,Nhà Xuất Bản Phụ Nữ Việt Nam
129381090,Minh Triết Trong Đời Sống (Tái Bản),84500,108000,23500,22,5.0,171,"Trong thập niên vừa qua, tôi đã diễn thuyết khắp nơi về nhiều đề tài khác nhau như ""Con đường chuyển hóa"", ""Định hướng cho tương lai"", ""Hạnh phúc và đau khổ"", Thính giả của tôi gồm đủ mọi hạng người t...",1429,"['Darshani Deane', 'Nguyên Phong']",Sách tiếng Việt,First News - Trí Việt,Bìa mềm,288,Nhà Xuất Bản Thế Giới
252908567,Trí Tuệ Cổ Xưa Cho Lối Sống Hiện Đại,116000,149000,33000,22,5.0,1,"Trong thế giới kỹ thuật số thay đổi nhanh đến chóng mặt, ai cũng đang cố gắng kiếm tìm sự cân bằng và chữa lành từ sâu bên trong. Với cuốn sách được chia thành các mùa trong năm, Trí tuệ cổ xưa cho lố...",45,['Jane Alexander'],Sách nghệ thuật sống đẹp,Bloom Books,Bìa mềm,232,Nhà Xuất Bản Thế Giới
197695114,An Nhiên Giữa Những Thăng Trầm,86000,98000,12000,12,0.0,0,"Ai trong đời chẳng từng một lần rơi vào tận cùng nỗi cô đơn, chợt thấy mình yếu đuối, mong manh quá đỗi; chẳng từng một lần chực gục ngã, buông xuôi trong bão giông cuộc đời; chẳng từng một lần chán n...",1,['Như Nhiên Thích Tánh Tuệ'],Sách nghệ thuật sống đẹp,Saigon Books,Bìa mềm,256,Nhà Xuất Bản Thế Giới
179735872,Sách Tâm Lý Dành Cho Người Nhạy Cảm,56100,89000,32900,37,4.8,227,"Trong cuộc sống thường nhật, nếu tâm trí của bạn luôn bị chi phối bởi những suy nghĩ tiêu cực như không biết người khác nghĩ gì về mình, mọi hành động và lời nói của mình sẽ khiến mọi người cảm thấy r...",2271,['Hiroko Mizushima'],Sách tư duy - Kỹ năng sống,Shinebooks,Bìa mềm,176,Nhà Xuất Bản Thế Giới
251395268,Tự Cân Bằng Giữa Thế Giới Hỗn Độn,60000,98000,38000,39,5.0,3,"Cuốn sách tâm lý – chữa lành bán chạy nhất ở Hàn Quốc năm 2021Liều thuốc tinh thần cứu cánh cho hàng triệu người đang rơi vào trạng thái khủng hoảng và bế tắcLà con người, ai cũng có những nỗi niềm ...",94,"['Yang Jae Jin', 'Yang Je Woong']",Sách nghệ thuật sống đẹp,Carobooks,Bìa mềm,208,Nhà Xuất Bản Hà Nội
50072450,Sống Hạnh Phúc - Cẩm Nang Cho Cuộc Sống (Tái Bản 2020),85100,107000,21900,20,4.8,109,"Dựa trên nền tảng minh triết Phật giáo có tự 2500 năm trước kết hợp với những phát kiến mới nhất của khoa học hiện đại và một liều lượng hợp lý cảm quan về thực tế, cuốn sách này đem lại cho ta một cá...",842,"['Howard C. Cutler', 'Đạt Lai Lạt Ma']",Sách nghệ thuật sống đẹp,Nhã Nam,Bìa mềm,408,Nhà Xuất Bản Lao Động
102629318,999 Lá Thư Gửi Cho Chính Mình (*) - Tập 1 - Mong Bạn Trở Thành Phiên Bản Hoàn Hảo Nhất (Tái bản),91000,129000,38000,29,4.8,836,"“999 lá thư gửi cho chính mình” là một tác phẩm đặc biệt đầy cảm hứng đến từ tác giả văn học mạng nổi tiếng Miêu Công Tử, mang một màu sắc riêng biệt qua những lời thư nhỏ nhắn nhủ đến người đọc về gi...",5232,['Miêu Công Tử'],Sách tư duy - Kỹ năng sống,VanVietBooks,Bìa mềm,232,Nhà Xuất Bản Thanh Niên
195801643,Cà Phê Cùng Tony (Tái Bản 2022),88800,105000,16200,15,5.0,32,"Tập bài viết truyền cảm hứng của tác giả Tony Buổi Sáng gửi cho các bạn trẻ. Những câu chuyện đời, chuyện làm người, lập nghiệ kể bằng giọng văn trào phúng....",311,['Tony Buổi Sáng'],Sách hướng nghiệp - Kỹ năng mềm,NXB Trẻ,Bìa mềm,,NXB Trẻ
199547421,Càng Độc Lập Càng Cao Quý (Tái bản),103700,149000,45300,30,4.5,23,"Này cô gái, bất luận cuộc đời mang đến cho ta bao nhiêu chông gai thử thách, xin đừng tự coi nhẹ chính mình, đừng buông bỏ bản thân và phụ thuộc vào người khác. Hãy luôn giữ vững niềm tin rằng, số phậ...",415,['Vãn Tình'],Sách tư duy - Kỹ năng sống,1980 Books,Bìa mềm,368,Nhà Xuất Bản Thanh Niên
79672197,Bí Mật Của May Mắn (Khổ Nhỏ)(Tái Bản),31100,45000,13900,31,4.8,65,"Câu chuyện trong Bí mật của May mắn hấp dẫn như câu chuyện thần thoại với những chân lý thực tế và vĩnh hằng của cuộc sống, mang lại cho người đọc, niềm tin, hy vọng, những trải nghiệm quý báu, đồng t...",640,"['Alex Rovira', 'Ferrnando Trias De Bes']",Sách tiếng Việt,First News - Trí Việt,Bìa mềm,160,Nhà Xuất Bản Tổng hợp TP.HCM
117681065,Sống Thực Tế Giữa Đời Thực Dụng (Tái Bản),96000,129000,33000,26,4.8,481,"THỰC DỤNG Ư? KHÔNG HỀ, TÔI CHỈ RẤT THỰC TẾ THÔI! Con người muốn trưởng thành đều phải trải qua ba lần lột xác “phá kén hóa bướm”. Lần đầu tiên là khi nhận ra mình không phải trung tâm thế giới. Lần t...",2445,['Mễ Mông'],Sách tư duy - Kỹ năng sống,Vibooks,Bìa mềm,360,Nhà Xuất Bản Thanh Niên
57815506,Sách Tư Duy Ngược Dịch Chuyển Thế Giới,128160,178000,49840,28,5.0,36,"TƯ DUY NGƯỢC DỊCH CHUYỂN THẾ GIỚIAdam Grant là tác giả cuốn Give and take (tựa tiếng Việt là “Cho và nhận), tác phẩm được The New York Times bình chọn là sách bán chạy nhất. Trong Give and take, Adam ...",252,['Adam Grant'],Sách tiếng Việt,First News - Trí Việt,Bìa gập,348,Nhà Xuất Bản Tổng hợp TP.HCM
101897983,Không Tức Giận Bạn Đã Thắng,117000,149000,32000,21,4.7,152,"Cuộc sống vốn là sự quay vòng của hỷ, nộ, ái, ố. Với người thiếu kỹ năng khi đối diện những tình huống bất trắc, bạn thường chọn cách gặm nhấm sự bực bội và chuốc lấy mệt mỏi. Nhưng thực tế, việc bạn ...",1219,['Hoa Dương'],Sách tiếng Việt,Bloom Books,Bìa mềm,330,Nhà Xuất Bản Thế Giới
9687403,"The Book Of Leadership - Dẫn Dắt Bản Thân, Đội Nhóm Và Tổ Chức Vươn Xa",185300,218000,32700,15,4.8,71,"“Phải biết cách tự lãnh đạo bản thân mình trước, nếu muốn lãnh đạo nhân viên tốt”Con người là một sinh vật xã hội, điều đó có nghĩa là chúng ta không thể sống và làm việc một mình. Ngay từ khi sinh r...",317,['Anthony Gell'],Sách tư duy - Kỹ năng sống,BIZBOOKS,Bìa mềm,564,
145499994,Sách Quẳng Gánh Lo Đi Và Vui Sống (Khổ Nhỏ) (Tái Bản 2021),56000,68000,12000,18,5.0,90,"Bất kỳ ai đang sống đều sẽ có những lo lắng thường trực về học hành, công việc, những hoá đơn, chuyện nhà cửa,… Cuộc sống không dễ dàng giải thoát bạn khỏi căng thẳng, ngược lại, nếu quá lo lắng, bạn ...",565,['Dale Carnegie'],Sách tiếng Việt,First News - Trí Việt,Bìa gập,376,Nhà Xuất Bản Tổng hợp TP.HCM
15686499,Nghệ Thuật Quyến Rũ (Tái Bản 2019),163400,215000,51600,24,5.0,96,"Tất cả chúng ta đều có sức hấp dẫn, lôi cuốn người khác nhưng không phải ai cũng ý thức và nhận ra được khả năng tiềm tàng này trong mình. Làm sao để nhận thức và phát triển những lợi điểm của bản thâ...",715,['Robert Greene'],Sách tiếng Việt,NXB Trẻ,Bìa mềm,664,
126743464,Kế Hoạch Của Linh Hồn - Khám Phá Ý Nghĩa Cuộc Sống Mà Bạn Đã Lên Kế Hoạch Trước Khi Sinh Ra,116700,169000,52300,31,5.0,201,"Trong cuộc sống, mỗi khi gặp khó khăn, bất hạnh đôi khi chúng ta thường nhìn nhận vấn đề với cái nhìn tiêu cực, và đối mặt với nó với thái độ bi quan, chán nản. Đôi khi chúng ta đổ lỗi cho hoàn cảnh, ...",1675,['Robert Schwartz'],Sách tiếng Việt,Thái Hà,Bìa mềm,400,Nhà Xuất Bản Hà Nội
203401766,7 THÓI QUEN HIỆU QUẢ,210000,250000,40000,16,5.0,4,"Tác phẩm ""7 Thói quen Hiệu quả (7 Habits for Highly Effective People)"" đã ra đời hơn 25 năm, được biết đến là cuốn sách quản trị (quản trị bản thân và quản trị tổ chức) bán chạy nhất mọi thời đại với ...",58,['Stephen R. Covey'],Sách tư duy - Kỹ năng sống,Viện Quản lý PACE,Bìa cứng,536,Nhà Xuất Bản Hồng Đức
552393,Hiểu Về Trái Tim,138000,138000,0,0,4.7,6,"Hiểu Về Trái Tim – Cuốn Sách Mở Cửa Thề Giới Cảm Xúc Của Mỗi NgườiXuất bản lần đầu tiên vào năm 2011, Hiểu Về Trái Tim trình làng cũng lúc với kỷ lục: cuốn sách có số lượng in lần đầu lớn nhất: 100....",382,['Minh Niệm'],Sách tiếng Việt,First News - Trí Việt,Bìa mềm,480,Nhà Xuất Bản Tổng hợp TP.HCM
194819071,Tâm - Sức Mạnh Khiến Cuộc Đời Như Mình Mong Muốn,77430,89000,11570,13,5.0,7,"    Tâm - Sức Mạnh Khiến Cuộc Đời Như Mình Mong Muốn   Dù là ai, chúng ta cũng chỉ có thời gian là những khoảnh khắc được ban tặng ở hiện tại. Việc sống tại khoảnh khắc này với một cái tâm như thế...",182,['Inamori Kazuo'],Root,Thái Hà,,,Nhà Xuất Bản Công Thương
215123440,Quả táo thần kỳ của Kimura (Tái bản),68000,99000,31000,31,5.0,9,Quả táo thần kỳ của Kimura không chỉ kể về câu chuyện trồng táo của Akinori Kimura - nông dân Nhật Bản - người đã kiên trì trồng táo trong suốt 20 năm mà còn là câu chuyện khích lệ ý chí con người.“C...,75,['Takuji Ishikawa'],Sách tư duy - Kỹ năng sống,Thái Hà,Bìa mềm,279,Nhà Xuất Bản Công Thương
48323805,Sách Người trong muôn nghề,179000,189000,10000,5,4.8,810,"Người Trong Muôn Nghề là cuốn sách hướng nghiệp tuyển tập những câu chuyện đi làm tâm huyết từ những cây viết dày dặn kinh nghiệm trong các lĩnh vực và môi trường làm việc khác nhau, giúp các bạn học ...",5520,['Nhóm tác giả'],Sách tư duy - Kỹ năng sống,Công ty cổ phần Ahora,Bìa mềm,216,Nhà Xuất Bản Thế Giới
174267565,Đừng bao giờ theo đuổi đàn ông - 38 tuyệt chiêu làm chủ mối quan hệ với người khác phái,46150,71000,24850,35,0.0,0,"Phụ nữ à, hãy giữ cho mình một cái đầu lý trí và tỉnh táo trong tình yêu cũng như trong cuộc sống hôn nhân. Vì cái giá mà ta phải trả cho sự mù quáng chính là nỗi lo sợ và sự đau đớn. Và những gì một ...",28,['Bruce Bryans'],Sách tư duy - Kỹ năng sống,BIZBOOKS,Bìa mềm,123000,Nhà Xuất Bản Hồng Đức
109998520,Bạn Đỡ Ngu Ngơ Rồi Đấy (Bạn Muốn Chế Ngự Tâm Lý Đám Đông)(Tái Bản),129000,129000,0,0,5.0,149,"Bạn đỡ ngu ngơ rồi đấy Sau thành công của cuốn sách đầu tay Bạn Không Thông Minh Lắm Đâu, tác giả David McRaney tiếp tục quay trở lại với sứ mệnh giúp chúng ta nhận ra mình đã bị bộ não lừa như thế n...",751,['David McRaney'],Sách tư duy - Kỹ năng sống,Read Books,Bìa mềm,384,Nhà Xuất Bản Thế Giới
131843987,Truyền Sao Cho Thông (Tặng Kèm Bookmark),92800,169000,76200,45,4.8,341,"Trong thời đại bùng nổ của Digital Marketing, không khó để bắt gặp dấu vết của truyền thông trên tất cả các nền tảng mạng xã hội. Những case study, những làn sóng xu hướng cho thấy, việc đưa thương hi...",1925,['Andrew Macarthy'],Sách tiếng Việt,Skybooks,Bìa mềm,400,Nhà Xuất Bản Phụ Nữ Việt Nam
50723822,Con Đường Đi Đến Thành Công Bằng Sự Tử Tế (Tái Bản 2020),59500,70000,10500,15,5.0,36,"TOP 100 BEST SELLER   Quyển sách này nói về triết lý kinh doanh của một nhà kinh doanh tài ba hàng đầu Nhật Bản hiện đại - Inamori Kazuo, và tư tưởng làm người mẫu mực của một võ sĩ samurai chân chín...",400,['Inamori Kazuo'],Sách tiếng Việt,NXB Trẻ,,,NXB Trẻ
205576403,Giải Phóng Bộ Não Khỏi Tư Duy Độc Hại,103700,149000,45300,30,5.0,13,"Có một nghịch lý rất quen thuộc là chúng ta thường xuyên được khuyên rằng hãy suy nghĩ kỹ càng trước khi hành động. Nhưng càng cố đào sâu suy nghĩ, càng cân nhắc cẩn thận, chúng ta càng dễ lún sâu vào...",190,['Steven Schuster'],Sách tư duy - Kỹ năng sống,1980 Books,Bìa mềm,204,Nhà Xuất Bản Lao Động
77900454,Bí Mật Của Nước (Tái Bản),69400,89000,19600,22,4.8,39,"Cuốn sách ""Bí mật của nước"" nằm trong danh mục sách bán chạy do tạp chí New York Times bình chọn, được dịch ra 24 thứ tiếng và bán được hơn 1 triệu bản trên toàn thế giới.Sự tồn tại của nước là một l...",307,['Masura Emoto'],Sách tiếng Việt,Thái Hà,Bìa mềm,200,Nhà Xuất Bản Lao Động
130233550,"Vượt Qua Âu Lo, Chữa Lành Tâm Trí - Kiểm Soát Trầm Cảm Trong 7 Tuần Bằng Liệu Pháp Nhận Thức Hành Vi",131600,189000,57400,30,4.8,104,"Theo tạp chí y khoa hàng đầu thế giới The Lancet, năm 2017, trên toàn thế giới có 264 triệu người mắc bệnh trầm cảm. Lo âu, trầm cảm không chỉ ảnh hưởng đến tinh thần, sức khỏe của người bệnh mà còn l...",827,['Tiến sĩ Seth J. Gillihan'],Sách tiếng Việt,1980 Books,Bìa mềm,404,Nhà Xuất Bản Dân Trí
171212880,Ikigai – Đi Tìm Lý Do Thức Dậy Mỗi Sáng,61500,89000,27500,31,4.8,90,"Ý nghĩa cuộc đời mình là gì?Phải chăng mục đích chỉ là để sống lâu hơn, hay nên tìm kiếm một mục đích lớn lao? Tại sao có những người biết rõ điều họ muốn và sống trọn đam mê cả cuộc đời, trong khi s...",789,"['Francesc Miralles', 'Héctor García']",Sách tư duy - Kỹ năng sống,Thái Hà,Bìa mềm,208,Nhà Xuất Bản Công Thương
49249526,Thiết Kế Cuộc Đời Thịnh Vượng - Design a Prosperous Life,299000,299000,0,0,5.0,2857,"THÁI PHẠM LÀ AI?  Anh Thái Phạm, Founder Cộng đồng Happy Live – Đầu tư tài chính và thịnh vượng, nguyên là Giám đốc Marketing của Vinamilk với 13 năm kinh nghiệm trong việc xây dựng thương hiệu, ma...",15904,['Thái Phạm'],Sách tư duy - Kỹ năng sống,CÔNG TY TNHH HAPPY LIVE,Bìa cứng,352,Nhà Xuất Bản Thế Giới
262589850,Giao Tiếp Thông Minh Nói Đâu Trúng Đó,106000,135000,29000,21,0.0,0,GIAO TIẾP THÔNG MINH NÓI ĐÂU TRÚNG ĐÓBạn là một người bán hàng nhưng nói tới đâu khách hàng chạy tới đó.Bạn là một người diễn thuyết nhưng ⅔ khán phòng luôn không chú ý lắng nghe.Bạn là giáo viên n...,10,['Oxford'],Sách tư duy - Kỹ năng sống,Wavebooks,Bìa mềm,312,Nhà Xuất Bản Thế Giới
84950232,Hoa Sen Trên Tuyết (Tái Bản),73000,98000,25000,26,5.0,192,"Trên nền câu chuyện cuộc đời của nhân vật có thật, triệu phú Alan Havey, Hoa sen trên tuyết gieo vào độc giả nhiều điều phải nghĩ. Xuất thân từ một gia đình nghèo ở Mỹ và hiểu rõ giá trị của đồng tiền...",1276,['Nguyên Phong'],Sách tiếng Việt,First News - Trí Việt,Bìa mềm,196,Nhà Xuất Bản Thế Giới
206675362,Nâng Cao Tần Số Rung Động Mỗi Ngày: Khám Phá Cách Năng Lượng Vận Hành,135000,135000,0,0,0.0,0,"Trong hành trình tiến tới ý thức rung động, có rất nhiều lần chúng ta cảm thấy mình bị bế tắc, không thể tiến lên hay vươn xa đc chút nào. Muốn thay đổi và cải thiện cuộc đ...",7,['Lalah Delia'],Sách tư duy - Kỹ năng sống,BIZBOOKS,Bìa mềm,220,Nhà Xuất Bản Hồng Đức
555504,Sách Đắc Nhân Tâm (Bìa Cứng) (Tái Bản),85500,108000,22500,21,5.0,67,Đắc nhân tâm của Dale Carnegie là quyển sách duy nhất về thể loại self-help liên tục đứng đầu danh mục sách bán chạy nhất (best-selling Books) do báo The New York Times bình chọn suốt 10 năm liền. Đư...,671,['Dale Carnegie'],Sách tiếng Việt,First News - Trí Việt,Bìa cứng,,NXB Tổng Hợp Thành Phố Hồ Chí Minh
159644659,Quý Cô Thanh Lịch - Từ Online Đến Offline: Hành Trình Xây Dựng Phiên Bản Rực Rỡ Nhất,93200,119000,25800,22,4.8,102,"Một quý cô thanh lịch không đồng nghĩa với vẻ ngoài xinh đẹp hay những món đồ đắt tiền, đó là tổng hòa vẻ đẹp cả bên ngoài lẫn bên trong. Và trở thành quý cô thanh lịch là hành trình xuyên suốt cả cuộ...",946,['Maggie Maggie'],Sách tư duy - Kỹ năng sống,Bloom Books,Bìa mềm,264,Nhà Xuất Bản Thế Giới
